T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
12.0,17.0,6.7,1019.8,75.0,1.3,7.6,13.0,256.8333333333333
12.0,17.0,6.7,1019.8,75.0,1.3,7.6,13.0,256.8333333333333
12.0,17.0,6.7,1019.8,75.0,1.3,7.6,13.0,256.8333333333333
12.0,17.0,6.7,1019.8,75.0,1.3,7.6,13.0,256.8333333333333
12.0,17.0,6.7,1019.8,75.0,1.3,7.6,13.0,256.8333333333333
12.0,17.0,6.7,1019.8,75.0,1.3,7.6,13.0,256.8333333333333
12.0,17.0,6.7,1019.8,75.0,1.3,7.6,13.0,256.8333333333333
12.0,17.0,6.7,1019.8,75.0,1.3,7.6,13.0,256.8333333333333
11.7,18.0,6.4,1017.3,76.0,0.8,4.4,13.0,169.0
11.7,18.0,6.4,1017.3,76.0,0.8,4.4,13.0,169.0
11.7,18.0,6.4,1017.3,76.0,0.8,4.4,13.0,169.0
11.7,18.0,6.4,1017.3,76.0,0.8,4.4,13.0,169.0
11.7,18.0,6.4,1017.3,76.0,0.8,4.4,13.0,169.0
11.7,18.0,6.4,1017.3,76.0,0.8,4.4,13.0,169.0
11.7,18.0,6.4,1017.3,76.0,0.8,4.4,13.0,169.0
11.7,18.0,6.4,1017.3,76.0,0.8,4.4,13.0,169.0
11.7,18.0,6.4,1017.3,76.0,0.8,4.4,13.0,169.0
14.6,21.0,6.8,1015.6,81.0,0.6,2.4,7.6,186.04166666666663
14.6,21.0,6.8,1015.6,81.0,0.6,2.4,7.6,186.04166666666663
14.6,21.0,6.8,1015.6,81.0,0.6,2.4,7.6,186.04166666666663
14.6,21.0,6.8,1015.6,81.0,0.6,2.4,7.6,186.04166666666663
14.6,21.0,6.8,1015.6,81.0,0.6,2.4,7.6,186.04166666666663
14.6,21.0,6.8,1015.6,81.0,0.6,2.4,7.6,186.04166666666663
14.6,21.0,6.8,1015.6,81.0,0.6,2.4,7.6,186.04166666666663
14.6,21.0,6.8,1015.6,81.0,0.6,2.4,7.6,186.04166666666663
14.6,21.0,6.8,1015.6,81.0,0.6,2.4,7.6,186.04166666666663
17.7,24.0,9.0,1014.5,69.0,1.4,4.4,9.4,185.58333333333331
17.7,24.0,9.0,1014.5,69.0,1.4,4.4,9.4,185.58333333333331
17.7,24.0,9.0,1014.5,69.0,1.4,4.4,9.4,185.58333333333331
17.7,24.0,9.0,1014.5,69.0,1.4,4.4,9.4,185.58333333333331
17.7,24.0,9.0,1014.5,69.0,1.4,4.4,9.4,185.58333333333331
17.7,24.0,9.0,1014.5,69.0,1.4,4.4,9.4,185.58333333333331
17.7,24.0,9.0,1014.5,69.0,1.4,4.4,9.4,185.58333333333331
17.7,24.0,9.0,1014.5,69.0,1.4,4.4,9.4,185.58333333333331
17.7,24.0,9.0,1014.5,69.0,1.4,4.4,9.4,185.58333333333331
17.4,27.2,12.2,1016.4,79.0,1.1,7.8,18.3,nan
17.4,27.2,12.2,1016.4,79.0,1.1,7.8,18.3,nan
17.4,27.2,12.2,1016.4,79.0,1.1,7.8,18.3,nan
17.4,27.2,12.2,1016.4,79.0,1.1,7.8,18.3,nan
17.4,27.2,12.2,1016.4,79.0,1.1,7.8,18.3,nan
17.4,27.2,12.2,1016.4,79.0,1.1,7.8,18.3,nan
17.4,27.2,12.2,1016.4,79.0,1.1,7.8,18.3,nan
17.4,27.2,12.2,1016.4,79.0,1.1,7.8,18.3,nan
